valid_time,u100,v100,u10,v10,d2m,t2m,latitude,longitude
2025-01-11 01:00:00,-3.8906097,0.6818085,-2.311264,0.3390808,291.13086,293.37903,13.0,77.5
2025-01-11 02:00:00,-3.613739,0.07536316,-2.3562775,-0.02204895,291.1066,293.629,13.0,77.5
2025-01-11 03:00:00,-3.482666,0.17033386,-2.6346893,0.11767578,290.93158,293.06354,13.0,77.5
2025-01-11 04:00:00,-3.0537567,0.3824768,-2.390915,0.3247528,290.9879,293.8189,13.0,77.5
2025-01-11 05:00:00,-2.698639,0.55448914,-2.1323395,0.4671173,290.9407,295.56616,13.0,77.5
2025-01-11 06:00:00,-2.4858246,0.4274292,-1.9832306,0.38201904,290.7704,296.74316,13.0,77.5
2025-01-11 07:00:00,-2.0632324,0.28300476,-1.6683502,0.2716217,290.71777,297.239,13.0,77.5
2025-01-11 08:00:00,-2.1438751,0.45155334,-1.7191772,0.3864746,290.48575,298.42535,13.0,77.5
2025-01-11 09:00:00,-2.0529785,0.4728546,-1.6290436,0.40048218,290.52148,298.81067,13.0,77.5
2025-01-11 10:00:00,-1.8147736,0.9881439,-1.464859,0.8176727,290.3413,297.79834,13.0,77.5
2025-01-11 11:00:00,-2.284027,0.9261627,-1.765564,0.74702454,290.4617,297.79388,13.0,77.5
2025-01-11 12:00:00,-3.0920105,1.268158,-1.8320312,0.76530457,290.5365,297.32315,13.0,77.5
2025-01-11 13:00:00,-4.5571136,2.1106415,-2.1910858,1.0063324,290.66434,297.03726,13.0,77.5
2025-01-11 14:00:00,-4.941742,2.4337616,-2.587799,1.2443848,291.10995,296.56888,13.0,77.5
2025-01-11 15:00:00,-5.2624664,2.4769135,-2.9350433,1.3452759,291.2168,295.09546,13.0,77.5
2025-01-11 16:00:00,-4.995697,1.7205963,-2.6133118,0.82151794,291.5696,294.63943,13.0,77.5
2025-01-11 17:00:00,-5.5579224,0.90534973,-2.7323914,0.30030823,291.51257,293.5346,13.0,77.5
2025-01-11 18:00:00,-6.4281616,0.7860718,-3.381775,0.33068848,291.48798,293.02472,13.0,77.5
2025-01-11 19:00:00,-6.6134186,0.78326416,-3.6532593,0.3874359,291.50787,292.9375,13.0,77.5
2025-01-11 20:00:00,-6.261505,0.6409607,-3.4738007,0.30593872,291.17828,292.48907,13.0,77.5
2025-01-11 21:00:00,-5.5838776,0.20375061,-3.0264282,0.029510498,291.1976,292.14792,13.0,77.5
2025-01-11 22:00:00,-4.198654,0.07118225,-2.0349426,-0.09893799,290.6939,291.2845,13.0,77.5
2025-01-11 23:00:00,-3.8004456,-0.13032532,-2.0997925,-0.103759766,290.50262,291.0907,13.0,77.5
2025-01-12 00:00:00,-3.62648,-0.04031372,-1.9333191,0.0035247803,291.04572,292.13074,13.0,77.5
2025-01-12 01:00:00,-3.260315,0.08280945,-1.9669647,0.09674072,291.04492,292.1668,13.0,77.5
2025-01-12 02:00:00,-3.1247253,-0.07192993,-2.0700836,-0.042037964,290.62097,291.87097,13.0,77.5
2025-01-12 03:00:00,-2.8914642,-1.0378876,-2.1593475,-0.74528503,290.39398,291.21515,13.0,77.5
2025-01-12 04:00:00,-2.1081085,-1.7330017,-1.6431122,-1.3572388,290.43903,292.15338,13.0,77.5
2025-01-12 05:00:00,-1.6544037,-1.7252655,-1.297699,-1.3600159,291.18048,295.8921,13.0,77.5
2025-01-12 06:00:00,-1.681961,-1.7359467,-1.3257294,-1.3764343,290.8639,298.27484,13.0,77.5
2025-01-12 07:00:00,-1.9935455,-1.6891174,-1.5816803,-1.3327026,290.24353,299.35345,13.0,77.5
2025-01-12 08:00:00,-2.4473572,-1.3746948,-1.9416809,-1.0596313,289.74948,300.98245,13.0,77.5
2025-01-12 09:00:00,-2.8891296,-0.8332977,-2.2887726,-0.61628723,289.46222,301.31433,13.0,77.5
2025-01-12 10:00:00,-2.4598541,-0.5475769,-1.9421539,-0.3974762,290.0199,300.6925,13.0,77.5
2025-01-12 11:00:00,-2.9133759,-0.7334442,-2.2191925,-0.5359955,290.06558,300.58908,13.0,77.5
2025-01-12 12:00:00,-4.040924,-0.34284973,-2.0706787,-0.16673279,290.46082,299.95282,13.0,77.5
2025-01-12 13:00:00,-5.520447,0.5731659,-2.6883545,0.24713135,290.1292,299.45312,13.0,77.5
2025-01-12 14:00:00,-6.326004,1.6633606,-3.361496,0.8461151,290.39807,297.98773,13.0,77.5
2025-01-12 15:00:00,-6.3409576,2.2828217,-3.5844574,1.2783508,290.40225,295.46545,13.0,77.5
2025-01-12 16:00:00,-6.3134155,2.2493286,-3.477295,1.2372284,290.75372,294.7603,13.0,77.5
2025-01-12 17:00:00,-6.1297607,1.743393,-3.3511963,0.9314575,291.3073,293.74,13.0,77.5
2025-01-12 18:00:00,-5.731949,1.2461853,-3.1017303,0.64424133,291.61652,293.4801,13.0,77.5
2025-01-12 19:00:00,-5.4334717,0.7826233,-3.0467377,0.3958435,291.82687,293.19894,13.0,77.5
2025-01-12 20:00:00,-5.00589,0.54971313,-3.0502777,0.3107605,291.8063,292.5916,13.0,77.5
2025-01-12 21:00:00,-5.54451,0.28503418,-3.4423523,0.17510986,291.97128,292.6078,13.0,77.5
2025-01-12 22:00:00,-5.0458527,0.5178528,-2.9579163,0.2622223,291.67056,292.9004,13.0,77.5
2025-01-12 23:00:00,-4.684845,-0.036865234,-2.8409424,-0.057250977,291.66217,293.1889,13.0,77.5
2025-01-13 00:00:00,-4.410736,-0.5619507,-2.6642761,-0.4217682,291.7683,293.93756,13.0,77.5
2025-01-13 01:00:00,-4.331314,-1.1576996,-2.5618134,-0.77835083,291.66833,294.00714,13.0,77.5
2025-01-13 02:00:00,-4.489334,-1.7533264,-2.9926758,-1.2398529,291.48944,294.21582,13.0,77.5
2025-01-13 03:00:00,-5.2182007,-1.8789978,-3.7275238,-1.3548737,291.3681,294.08475,13.0,77.5
2025-01-13 04:00:00,-5.0262756,-1.6618195,-3.7524414,-1.218811,291.08984,294.42358,13.0,77.5
2025-01-13 05:00:00,-4.6876984,-1.7423553,-3.54393,-1.3020477,290.65186,296.2221,13.0,77.5
2025-01-13 06:00:00,-4.404236,-1.9197235,-3.3158722,-1.4431763,290.89868,298.33374,13.0,77.5
2025-01-13 07:00:00,-4.6180573,-1.9936829,-3.4566193,-1.4658966,290.71112,299.03934,13.0,77.5
2025-01-13 08:00:00,-4.624237,-2.1016998,-3.5019379,-1.5779114,290.33582,300.40353,13.0,77.5
2025-01-13 09:00:00,-4.535568,-2.20607,-3.415451,-1.6368256,290.34476,300.56708,13.0,77.5
2025-01-13 10:00:00,-3.9682465,-1.2618561,-2.983261,-0.89985657,291.021,299.2978,13.0,77.5
2025-01-13 11:00:00,-4.760025,-0.51812744,-3.3804321,-0.279953,291.35443,298.95563,13.0,77.5
2025-01-13 12:00:00,-5.6661377,-0.027526855,-3.5569153,0.04045105,291.9272,298.24176,13.0,77.5
2025-01-13 13:00:00,-6.3015594,0.008666992,-3.7940826,0.07723999,292.67017,297.875,13.0,77.5
2025-01-13 14:00:00,-6.4664917,-0.13331604,-4.0988464,-0.017593384,293.0606,296.57495,13.0,77.5
2025-01-13 15:00:00,-6.630722,0.009246826,-4.0535583,0.09489441,292.9536,294.73022,13.0,77.5
2025-01-13 16:00:00,-6.1888733,-0.08912659,-3.5016327,-0.033599854,293.03058,294.42868,13.0,77.5
2025-01-13 17:00:00,-5.962616,-0.13684082,-3.4541016,-0.1343689,293.03467,294.0681,13.0,77.5
2025-01-13 18:00:00,-5.748291,-0.15975952,-3.2565918,-0.26271057,293.05307,293.91785,13.0,77.5
2025-01-13 19:00:00,-5.2458496,-0.10221863,-3.010666,-0.25109863,292.8428,293.7386,13.0,77.5
2025-01-13 20:00:00,-5.3292847,0.2945099,-3.15654,0.080459595,292.6502,293.286,13.0,77.5
2025-01-13 21:00:00,-5.2970734,0.16445923,-3.0569458,0.017089844,292.41315,293.0108,13.0,77.5
2025-01-13 22:00:00,-5.787323,0.4889679,-3.2450104,0.17617798,292.31967,293.3801,13.0,77.5
2025-01-13 23:00:00,-5.6945343,0.5337219,-3.1699677,0.24639893,292.24976,293.31122,13.0,77.5
2025-01-14 00:00:00,-5.628067,0.57359314,-2.9889374,0.20178223,292.18347,293.73022,13.0,77.5
2025-01-14 01:00:00,-5.540695,0.24842834,-2.803009,-0.017868042,292.08337,293.9518,13.0,77.5
2025-01-14 02:00:00,-5.930893,0.019073486,-3.4286041,-0.14801025,291.8309,293.88965,13.0,77.5
2025-01-14 03:00:00,-6.2293396,0.1807251,-4.4957123,0.08560181,291.59192,293.6875,13.0,77.5
2025-01-14 04:00:00,-6.1969757,0.31718445,-4.520157,0.19265747,291.77798,294.3594,13.0,77.5
2025-01-14 05:00:00,-5.9664154,0.24746704,-4.4388123,0.17451477,291.58746,295.85333,13.0,77.5
2025-01-14 06:00:00,-6.196167,-0.12867737,-4.671875,-0.09034729,291.51697,297.9076,13.0,77.5
2025-01-14 07:00:00,-6.2097626,-0.44052124,-4.651596,-0.32328796,291.51294,298.49677,13.0,77.5
2025-01-14 08:00:00,-6.1993713,-0.48545837,-4.651413,-0.34539795,291.42224,298.764,13.0,77.5
2025-01-14 09:00:00,-6.264847,-0.4372406,-4.66745,-0.32164,291.51276,298.6968,13.0,77.5
2025-01-14 10:00:00,-6.2059784,0.04750061,-4.5986786,0.051254272,291.776,297.27216,13.0,77.5
2025-01-14 11:00:00,-6.014023,-0.447464,-4.1898804,-0.2861786,291.4286,297.29245,13.0,77.5
2025-01-14 12:00:00,-6.013794,-0.49832153,-3.9341583,-0.30210876,291.2778,297.39627,13.0,77.5
2025-01-14 13:00:00,-6.0464478,-0.1960144,-3.3012238,-0.071640015,291.14874,297.41614,13.0,77.5
2025-01-14 14:00:00,-6.4204254,-0.049987793,-3.505844,-0.022506714,291.0345,296.72092,13.0,77.5
2025-01-14 15:00:00,-6.6223145,0.1464386,-3.6177673,0.090270996,290.239,295.1076,13.0,77.5
2025-01-14 16:00:00,-6.721939,0.27864075,-3.7028503,0.12689209,290.3483,294.39575,13.0,77.5
2025-01-14 17:00:00,-6.50206,-0.16583252,-3.4943085,-0.14111328,289.8661,293.29126,13.0,77.5
2025-01-14 18:00:00,-6.156601,-0.6911621,-3.2446594,-0.43547058,289.84674,292.67447,13.0,77.5
2025-01-14 19:00:00,-5.770996,-0.6186981,-2.9686432,-0.32751465,289.69885,292.15402,13.0,77.5
2025-01-14 20:00:00,-5.6365356,-0.3026123,-2.778244,-0.16207886,289.5907,291.3896,13.0,77.5
2025-01-14 21:00:00,-5.5010223,-0.36764526,-2.641739,-0.24391174,289.09973,290.79755,13.0,77.5
2025-01-14 22:00:00,-4.9618073,0.3355255,-2.3239899,0.08226013,288.5332,290.33392,13.0,77.5
2025-01-14 23:00:00,-4.8762665,-0.30038452,-2.3449554,-0.38072205,288.3537,290.26398,13.0,77.5
2025-01-15 00:00:00,-5.2623444,-0.9905548,-2.5607758,-0.76486206,288.77695,290.83887,13.0,77.5
2025-01-15 01:00:00,-5.6747437,-1.2248535,-3.0469055,-0.84858704,289.21027,291.1104,13.0,77.5
2025-01-15 02:00:00,-6.4404907,-1.0826569,-3.714676,-0.74420166,289.573,292.08466,13.0,77.5
2025-01-15 03:00:00,-6.3379974,-0.5667267,-4.5066833,-0.42137146,289.37222,292.34222,13.0,77.5
2025-01-15 04:00:00,-5.8054504,-0.17427063,-4.222702,-0.11576843,289.4517,293.05566,13.0,77.5
2025-01-15 05:00:00,-5.2079163,0.57192993,-3.8759308,0.41453552,288.63098,295.3735,13.0,77.5
2025-01-15 06:00:00,-5.221985,0.7475128,-3.9478455,0.558197,288.43762,297.5468,13.0,77.5
2025-01-15 07:00:00,-5.2184753,0.9446869,-3.9114838,0.7062378,288.55875,298.0016,13.0,77.5
2025-01-15 08:00:00,-4.5392303,0.58462524,-3.438202,0.4185028,288.61032,298.82593,13.0,77.5
2025-01-15 09:00:00,-4.4984283,0.32667542,-3.4015656,0.22973633,288.12006,299.7839,13.0,77.5
2025-01-15 10:00:00,-4.448059,0.7580719,-3.3563385,0.5479126,289.0421,298.3271,13.0,77.5
2025-01-15 11:00:00,-4.4554443,0.13960266,-3.257248,0.078048706,288.87,298.2859,13.0,77.5
2025-01-15 12:00:00,-4.4813995,0.11767578,-2.53479,0.049591064,288.7956,297.97906,13.0,77.5
2025-01-15 13:00:00,-4.9452515,0.012863159,-2.3637848,-0.069992065,288.81604,297.4547,13.0,77.5
2025-01-15 14:00:00,-5.728821,0.1091156,-2.9050293,-0.007675171,289.02545,296.78412,13.0,77.5
2025-01-15 15:00:00,-6.557556,0.56539917,-3.6173248,0.28271484,289.23538,294.9971,13.0,77.5
2025-01-15 16:00:00,-7.2481537,0.67448425,-4.18277,0.37690735,289.27316,294.64706,13.0,77.5
2025-01-15 17:00:00,-7.4004974,0.48277283,-4.2138367,0.24739075,289.3703,293.5995,13.0,77.5
2025-01-15 18:00:00,-7.1100006,0.07841492,-4.0245667,-0.0035858154,289.52115,292.797,13.0,77.5
2025-01-15 19:00:00,-6.771164,-0.11340332,-3.8712616,-0.112594604,289.6292,292.5044,13.0,77.5
2025-01-15 20:00:00,-6.4454956,-0.26828003,-3.64534,-0.2035675,289.46802,291.66373,13.0,77.5
2025-01-15 21:00:00,-6.070877,-0.39582825,-3.3952484,-0.2666626,288.84198,290.97064,13.0,77.5
2025-01-15 22:00:00,-6.5425873,0.21073914,-3.749649,0.104660034,288.96188,290.27737,13.0,77.5
2025-01-15 23:00:00,-6.258957,-0.01675415,-3.450409,-0.076171875,288.73553,290.2552,13.0,77.5
2025-01-16 00:00:00,-6.151657,-0.30545044,-3.372635,-0.24363708,288.7753,290.85284,13.0,77.5
2025-01-16 01:00:00,-6.3321075,-0.38163757,-3.5160217,-0.26463318,288.41394,290.85962,13.0,77.5
2025-01-16 02:00:00,-6.3345184,-0.24719238,-3.6258698,-0.21868896,288.16547,291.1239,13.0,77.5
2025-01-16 03:00:00,-5.918869,-0.10902405,-4.193512,-0.066833496,288.27792,292.13638,13.0,77.5
2025-01-16 04:00:00,-5.574341,-0.029251099,-4.1191406,0.005874634,288.43976,293.20343,13.0,77.5
2025-01-16 05:00:00,-5.3648224,-0.08190918,-4.045471,-0.01701355,288.48975,295.45044,13.0,77.5
2025-01-16 06:00:00,-5.416687,0.06088257,-4.1240997,0.094680786,288.27106,297.65002,13.0,77.5
2025-01-16 07:00:00,-5.310898,0.11997986,-4.068268,0.1434021,288.23322,298.364,13.0,77.5
2025-01-16 08:00:00,-5.118698,0.21932983,-3.936493,0.2028656,287.93994,299.67896,13.0,77.5
2025-01-16 09:00:00,-4.9862213,0.020828247,-3.8280945,0.049987793,287.91006,299.96326,13.0,77.5
2025-01-16 10:00:00,-4.52417,0.7431946,-3.4699097,0.5895386,288.17078,298.8268,13.0,77.5
2025-01-16 11:00:00,-4.4016266,0.3819275,-3.3063965,0.31263733,288.01257,298.69162,13.0,77.5
2025-01-16 12:00:00,-4.186035,0.30322266,-2.4397278,0.2086029,287.9999,298.3269,13.0,77.5
2025-01-16 13:00:00,-4.423401,0.71565247,-1.8388672,0.2883911,288.1798,297.6291,13.0,77.5
2025-01-16 14:00:00,-4.958145,1.0503235,-1.9671478,0.3075409,288.466,296.52856,13.0,77.5
2025-01-16 15:00:00,-5.4149323,1.2967682,-2.2744293,0.36808777,288.19293,294.54248,13.0,77.5
2025-01-16 16:00:00,-6.0666504,1.5251007,-2.7696533,0.5207977,288.38785,294.22562,13.0,77.5
2025-01-16 17:00:00,-6.5822144,1.735321,-3.2105255,0.7146301,289.29395,293.2185,13.0,77.5
2025-01-16 18:00:00,-6.808502,1.8040466,-3.5335388,0.8854065,290.03412,292.93738,13.0,77.5
2025-01-16 19:00:00,-6.756027,1.5791779,-3.668167,0.82632446,290.68024,292.7796,13.0,77.5
2025-01-16 20:00:00,-6.642624,1.0383148,-3.6278229,0.52749634,290.5635,292.12405,13.0,77.5
2025-01-16 21:00:00,-6.020523,0.3887024,-3.2871246,0.14242554,290.11548,291.9794,13.0,77.5
2025-01-16 22:00:00,-6.289337,0.60176086,-3.2863312,0.3648224,289.8952,291.291,13.0,77.5
2025-01-16 23:00:00,-5.712433,-0.08427429,-2.9342804,-0.050567627,289.77414,291.34747,13.0,77.5
2025-01-17 00:00:00,-5.2223663,-0.8109436,-2.8389435,-0.50787354,289.98572,292.23486,13.0,77.5
2025-01-17 01:00:00,-4.985901,-1.337143,-2.758606,-0.7957306,289.8708,292.33014,13.0,77.5
2025-01-17 02:00:00,-4.9522552,-1.2877808,-2.9294128,-0.7654724,289.30075,291.8133,13.0,77.5
2025-01-17 03:00:00,-5.194397,-1.3494568,-3.776535,-0.910141,288.99887,291.7423,13.0,77.5
2025-01-17 04:00:00,-5.061615,-1.4191284,-3.762207,-1.0161743,289.29898,292.61426,13.0,77.5
2025-01-17 05:00:00,-4.929001,-1.5120087,-3.7406921,-1.1177673,289.38492,294.82764,13.0,77.5
2025-01-17 06:00:00,-4.9152985,-1.6331787,-3.7646637,-1.2318268,289.15637,297.21973,13.0,77.5
2025-01-17 07:00:00,-4.8597565,-1.7699432,-3.7487946,-1.3350525,289.25287,297.81387,13.0,77.5
2025-01-17 08:00:00,-4.906769,-1.5420074,-3.799347,-1.1415405,288.94232,299.04932,13.0,77.5
2025-01-17 09:00:00,-5.082733,-1.0575104,-3.915329,-0.75561523,288.58948,299.4574,13.0,77.5
2025-01-17 10:00:00,-5.064499,0.0,-3.8582916,0.06678772,288.48642,298.26282,13.0,77.5
2025-01-17 11:00:00,-5.3741455,0.5556488,-3.9559937,0.46453857,288.3416,297.87723,13.0,77.5
2025-01-17 12:00:00,-5.4434204,0.9370117,-3.5080261,0.64753723,288.05234,297.48923,13.0,77.5
2025-01-17 13:00:00,-5.5789795,1.0213776,-2.7209015,0.47398376,287.93042,296.95117,13.0,77.5
2025-01-17 14:00:00,-5.9774475,0.8725128,-2.7433014,0.3534851,288.45023,295.82495,13.0,77.5
2025-01-17 15:00:00,-6.551697,0.9665222,-3.1461945,0.4199829,288.75494,293.58353,13.0,77.5
2025-01-17 16:00:00,-6.7963104,0.9440918,-3.434616,0.43034363,289.51306,293.17273,13.0,77.5
2025-01-17 17:00:00,-6.7653656,0.56985474,-3.4953766,0.21391296,289.96484,292.142,13.0,77.5
2025-01-17 18:00:00,-6.671173,0.13595581,-3.6072845,0.0026855469,290.0802,291.70325,13.0,77.5
2025-01-17 19:00:00,-6.424057,-0.042617798,-3.7226562,-0.050308228,290.23224,291.86505,13.0,77.5
2025-01-17 20:00:00,-5.8887634,-0.2189331,-3.6644287,-0.15312195,289.58704,291.78265,13.0,77.5
2025-01-17 21:00:00,-4.930847,-0.63127136,-3.195053,-0.44148254,289.38757,291.73602,13.0,77.5
2025-01-17 22:00:00,-5.0427856,-0.20379639,-3.2871552,-0.16671753,289.23282,291.35016,13.0,77.5
2025-01-17 23:00:00,-4.925995,-0.54844666,-3.070572,-0.3594513,289.0082,291.32825,13.0,77.5
2025-01-18 00:00:00,-4.6844482,-1.0184326,-2.7834625,-0.635437,288.89966,291.64517,13.0,77.5
2025-01-18 01:00:00,-4.417755,-1.5578918,-2.3288116,-0.9235077,288.71127,291.64838,13.0,77.5
2025-01-18 02:00:00,-4.544235,-2.1978607,-3.1251984,-1.5504303,288.54492,291.3306,13.0,77.5
2025-01-18 03:00:00,-4.327423,-2.3647766,-3.1444092,-1.7302094,288.47363,291.46838,13.0,77.5
2025-01-18 04:00:00,-4.241989,-2.0463257,-3.2066345,-1.5343323,288.6627,292.12958,13.0,77.5
2025-01-18 05:00:00,-4.09227,-1.6153564,-3.1392212,-1.2218018,288.86963,294.52032,13.0,77.5
2025-01-18 06:00:00,-3.9754028,-1.1661072,-3.0867004,-0.87680054,288.489,297.0114,13.0,77.5
2025-01-18 07:00:00,-4.329651,-0.70092773,-3.3632355,-0.5170593,288.41095,297.84567,13.0,77.5
2025-01-18 08:00:00,-4.638611,-0.546051,-3.5937958,-0.41166687,288.16132,298.87793,13.0,77.5
2025-01-18 09:00:00,-4.7308807,-0.69944763,-3.6531067,-0.535553,287.7547,299.09683,13.0,77.5
2025-01-18 10:00:00,-5.2501984,0.23477173,-3.9929047,0.21339417,288.69647,298.82965,13.0,77.5
2025-01-18 11:00:00,-5.057358,0.23512268,-3.7063904,0.18296814,288.5746,298.64648,13.0,77.5
2025-01-18 12:00:00,-4.705765,0.20375061,-2.8925781,0.13334656,288.68515,298.43338,13.0,77.5
2025-01-18 13:00:00,-5.1549225,0.32624817,-2.7595673,0.16622925,288.61316,298.67404,13.0,77.5
2025-01-18 14:00:00,-5.5704346,0.3494568,-3.0617828,0.18692017,288.48502,297.80957,13.0,77.5
2025-01-18 15:00:00,-5.7790985,-0.013076782,-3.2940216,-0.011566162,288.29303,296.16193,13.0,77.5
2025-01-18 16:00:00,-5.7985992,-0.6105957,-3.3915405,-0.3748169,288.34863,295.6021,13.0,77.5
2025-01-18 17:00:00,-5.419571,-1.3412018,-3.0960083,-0.8307495,288.68527,294.41223,13.0,77.5
2025-01-18 18:00:00,-4.792755,-2.0650635,-2.809082,-1.3017273,288.60553,293.73697,13.0,77.5
2025-01-18 19:00:00,-4.571823,-2.3939667,-2.4077759,-1.3928528,288.57315,293.44485,13.0,77.5
2025-01-18 20:00:00,-4.3442383,-2.54747,-2.3987885,-1.5333405,288.71198,293.13916,13.0,77.5
2025-01-18 21:00:00,-4.381363,-2.8132782,-2.2276459,-1.6267548,288.51538,292.8531,13.0,77.5
2025-01-18 22:00:00,-4.0699005,-2.3661957,-2.2562714,-1.4274445,289.14368,292.80188,13.0,77.5
2025-01-18 23:00:00,-4.1252594,-2.6036835,-2.2354736,-1.5706329,289.1278,292.7199,13.0,77.5
2025-01-19 00:00:00,-4.214493,-2.8166962,-2.2304535,-1.6233215,289.6128,292.86362,13.0,77.5
2025-01-19 01:00:00,-4.5896606,-2.8752441,-2.4237823,-1.6415863,289.34567,292.67676,13.0,77.5
2025-01-19 02:00:00,-5.033722,-2.8512573,-2.6283417,-1.5628357,289.1227,292.54053,13.0,77.5
2025-01-19 03:00:00,-5.098282,-2.5519257,-2.886139,-1.48143,289.043,292.4858,13.0,77.5
2025-01-19 04:00:00,-5.1105347,-2.5558624,-2.8657532,-1.5045319,289.45465,293.02795,13.0,77.5
2025-01-19 05:00:00,-4.741989,-2.831421,-2.5671844,-1.6244507,290.14087,294.72888,13.0,77.5
2025-01-19 06:00:00,-4.242279,-2.964859,-2.5142365,-1.8543243,290.63083,295.77728,13.0,77.5
2025-01-19 07:00:00,-4.157089,-2.7784119,-2.6390533,-1.8214417,291.052,296.12622,13.0,77.5
2025-01-19 08:00:00,-4.2811127,-2.982727,-3.0210114,-2.1495667,291.38928,296.99817,13.0,77.5
2025-01-19 09:00:00,-4.2481384,-2.1834106,-2.9945374,-1.5518799,291.61804,296.92322,13.0,77.5
2025-01-19 10:00:00,-4.585251,-2.2753448,-3.3830261,-1.7254181,292.01578,294.6163,13.0,77.5
2025-01-19 11:00:00,-4.252304,-2.0324402,-3.0592804,-1.4695892,292.38815,294.88235,13.0,77.5
2025-01-19 12:00:00,-4.348999,-1.8432922,-2.9700012,-1.263092,292.5923,294.96234,13.0,77.5
2025-01-19 13:00:00,-4.1280975,-1.7021179,-2.3052216,-0.9515991,292.79388,295.43164,13.0,77.5
2025-01-19 14:00:00,-4.209503,-1.4799652,-2.1855621,-0.76457214,292.70917,295.20728,13.0,77.5
2025-01-19 15:00:00,-4.1633606,-1.172699,-1.786972,-0.511261,292.56726,294.99323,13.0,77.5
2025-01-19 16:00:00,-4.1972656,-0.9272003,-1.6448822,-0.41719055,292.45593,294.82153,13.0,77.5
2025-01-19 17:00:00,-4.3374634,-0.43911743,-1.7214355,-0.22991943,292.38025,293.93976,13.0,77.5
2025-01-19 18:00:00,-4.5236664,-0.26112366,-1.8456879,-0.28964233,292.32016,293.35126,13.0,77.5
2025-01-19 19:00:00,-4.550003,-0.84814453,-1.872345,-0.64645386,292.0589,292.9353,13.0,77.5
2025-01-19 20:00:00,-4.7108917,-1.1509094,-2.0325012,-0.6699066,292.06238,292.49725,13.0,77.5
2025-01-19 21:00:00,-4.764435,-0.82792664,-2.0786285,-0.39482117,291.6314,292.27252,13.0,77.5
2025-01-19 22:00:00,-5.0119476,0.36517334,-2.294403,0.14025879,290.91214,291.23077,13.0,77.5
2025-01-19 23:00:00,-4.7115326,0.018875122,-2.2096863,-0.10107422,290.5805,291.06107,13.0,77.5
2025-01-20 00:00:00,-4.3064117,-0.33370972,-2.2748108,-0.3531494,290.90317,291.91766,13.0,77.5
2025-01-20 01:00:00,-3.990509,-0.74183655,-2.3580322,-0.7555084,290.75726,291.90674,13.0,77.5
2025-01-20 02:00:00,-3.873703,-1.3510132,-2.2493134,-1.1045837,290.7503,292.2411,13.0,77.5
2025-01-20 03:00:00,-2.7568817,-1.5610657,-1.7276459,-1.1013184,290.54236,292.7805,13.0,77.5
2025-01-20 04:00:00,-2.425003,-1.5794983,-1.7787781,-1.1888428,290.13217,293.89462,13.0,77.5
2025-01-20 05:00:00,-2.9243622,-1.8959045,-2.2387848,-1.450943,289.4179,296.198,13.0,77.5
2025-01-20 06:00:00,-3.3245544,-2.055542,-2.5809479,-1.5841217,288.91016,298.6322,13.0,77.5
2025-01-20 07:00:00,-3.3002014,-2.1772614,-2.5797882,-1.6882782,288.22784,299.07184,13.0,77.5
2025-01-20 08:00:00,-3.1717072,-2.3305511,-2.48378,-1.8078766,286.75003,300.60278,13.0,77.5
2025-01-20 09:00:00,-2.9565125,-2.3283386,-2.3186188,-1.8045044,286.555,300.69995,13.0,77.5
2025-01-20 10:00:00,-2.9047546,-2.2335815,-2.246704,-1.7406311,286.18555,299.98187,13.0,77.5
2025-01-20 11:00:00,-3.0194092,-2.672882,-2.2556458,-1.9940643,286.08685,299.89978,13.0,77.5
2025-01-20 12:00:00,-3.3052216,-2.644394,-1.5586548,-1.2526703,286.76544,299.39343,13.0,77.5
2025-01-20 13:00:00,-4.2064514,-2.879715,-1.7094116,-1.2176361,286.5712,298.4479,13.0,77.5
2025-01-20 14:00:00,-5.0093994,-2.8623047,-1.9251862,-1.2328796,286.6242,297.33417,13.0,77.5
2025-01-20 15:00:00,-5.4855194,-2.8483734,-2.1228485,-1.3036804,286.26157,294.62827,13.0,77.5
2025-01-20 16:00:00,-5.6421967,-2.8625336,-2.2498016,-1.3218994,286.30316,294.31415,13.0,77.5
2025-01-20 17:00:00,-5.8041687,-2.3972626,-2.4059906,-1.0979309,287.28967,293.2746,13.0,77.5
2025-01-20 18:00:00,-5.741104,-1.9463196,-2.3730927,-0.8625183,287.85925,292.2843,13.0,77.5
2025-01-20 19:00:00,-5.4625244,-1.8313599,-2.1921997,-0.8061371,288.28644,291.7738,13.0,77.5
2025-01-20 20:00:00,-4.881317,-2.2783203,-1.851059,-0.972641,288.28342,290.62167,13.0,77.5
2025-01-20 21:00:00,-4.5652313,-2.7070312,-1.7200317,-1.1105957,288.22546,290.0174,13.0,77.5
2025-01-20 22:00:00,-4.809555,-2.7541656,-1.8670044,-1.112793,287.4981,288.82022,13.0,77.5
2025-01-20 23:00:00,-4.850754,-2.7299957,-1.8729858,-1.0905151,287.5629,288.76212,13.0,77.5
2025-01-21 00:00:00,-4.8739014,-2.666336,-1.8868713,-1.1116333,287.88947,289.59055,13.0,77.5
2025-01-21 01:00:00,-4.9651794,-2.61203,-1.8764954,-1.076004,287.36304,289.46338,13.0,77.5
2025-01-21 02:00:00,-5.1738586,-2.562088,-2.3659668,-1.2916107,286.51227,290.4898,13.0,77.5
2025-01-21 03:00:00,-4.3660583,-2.0258484,-2.525238,-1.1904297,285.6061,291.2564,13.0,77.5
